UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,id,Machine failure.1,rule_tachycardia,rule_tachypnea,rule_temp,rule_wbc,clinical_flag,meets_clinical_rule,failure,clinical_risk_score,thermal_gradient,power_estimate,wear_rate_indicator,operating_regime,seq_index,time_since_last_failure,temp_stability,wear_acceleration,operating_hours_proxy,Type_encoded
1604,M16463,M,297.8,307.8,1622,32.1,18,0,138032.0,0.031639408,False,False,False,False,0,False,0,False,10.0,5.452529060634622,0.011090573012939002,1,0,[1.],0.0,0.0,0.3,2
1605,L48784,L,297.8,307.8,1452,39.8,21,0,138033.0,0.005051408,False,False,False,False,0,False,0,False,10.0,6.051900722588752,0.014452856159669649,1,0,[1.],0.0,0.0,0.35,1
1606,L48785,L,297.8,307.8,1396,42.5,23,0,138034.0,0.014741511,False,False,False,False,0,False,0,False,10.0,6.213216043564771,0.0164638511095204,1,0,[1.],0.0,0.0,0.38333333333333336,1
1607,L48786,L,297.8,307.7,1505,39.7,25,0,138035.0,0.031087002,False,False,False,False,0,False,0,False,9.899999999999977,6.2570426222641125,0.016600265604249667,1,0,[1.],0.0,0.0,0.4166666666666667,1
1608,L48787,L,297.8,307.8,1412,48.3,27,0,138036.0,0.004140606,False,False,False,False,0,False,0,False,10.0,7.142067232170907,0.01910828025477707,1,0,[1.],0.0,0.0,0.45,1
1609,L48788,L,297.8,307.7,1393,38.0,29,0,138037.0,0.009192733,False,False,False,False,0,False,0,False,9.899999999999977,5.543407686668761,0.02080344332855093,1,0,[1.],0.0,0.0,0.48333333333333334,1
1610,L48789,L,297.7,307.7,1581,34.9,31,0,138038.0,0.00558913,False,False,False,False,0,False,0,False,10.0,5.778290920515237,0.019595448798988623,1,0,[1.],0.0,0.0,0.5166666666666667,1
1611,L48790,L,297.8,307.8,1573,37.9,33,0,138039.0,0.062735095,False,False,False,False,0,False,0,False,10.0,6.243240129856529,0.02096569250317662,1,0,[1.],0.0,0.0,0.55,1
1612,M16471,M,297.8,307.9,1726,27.3,35,0,138040.0,0.009618382,False,False,False,False,0,False,0,False,10.099999999999966,4.9345271756204845,0.02026635784597568,1,0,[1.],0.0,0.0,0.5833333333333334,2
1613,M16472,M,297.9,307.9,1540,39.8,38,0,138041.0,0.004360663,False,False,False,False,0,False,0,False,10.0,6.418682584563828,0.02465931213497729,1,0,[1.],0.0,0.0,0.6333333333333333,2
1614,L48793,L,297.9,308.0,1296,62.9,41,0,138042.0,0.004207549,False,False,False,False,0,False,0,False,10.100000000000023,8.536852026390198,0.03161141094834233,1,0,[1.],0.0,0.0,0.6833333333333333,1
1615,M16474,M,297.8,307.9,1802,25.8,43,0,138043.0,0.085838895,False,False,False,False,0,False,0,False,10.099999999999966,4.868740182218033,0.02384914032168608,1,0,[1.],0.0,0.0,0.7166666666666667,2
1616,L48795,L,297.8,307.9,1447,48.6,46,0,138044.0,0.024351914,False,False,False,False,0,False,0,False,10.099999999999966,7.364561734213006,0.031767955801104975,1,0,[1.],0.0,0.0,0.7666666666666667,1
1617,H31030,H,297.8,307.8,1662,30.7,48,0,138045.0,0.090678705,False,False,False,False,0,False,0,False,10.0,5.343323908262645,0.028863499699338546,1,0,[1.],0.0,0.0,0.8,0
1618,L48797,L,297.8,307.8,1563,34.3,53,0,138046.0,0.016774703,False,False,False,False,0,False,0,False,10.0,5.614294690543511,0.03388746803069054,1,0,[1.],0.0,0.0,0.8833333333333333,1
1619,L48798,L,297.9,307.8,1286,59.5,55,0,138047.0,0.01035164,False,False,False,False,0,False,0,False,9.900000000000034,8.013090375955597,0.042735042735042736,1,0,[1.],0.0,0.0,0.9166666666666666,1
1620,L48799,L,297.9,307.7,1590,34.6,57,0,138048.0,0.003332792,False,False,False,False,0,False,0,False,9.800000000000011,5.761231542569902,0.035826524198617225,1,0,[1.],0.0,0.0,0.95,1
1621,L48800,L,297.9,307.7,1492,43.7,59,0,138049.0,0.006523706,False,False,False,False,0,False,0,False,9.800000000000011,6.827981987642685,0.03951774949765573,1,0,[1.],0.0,0.0,0.9833333333333333,1
1622,L48801,L,297.7,307.6,1844,21.9,61,0,138050.0,0.007639249,False,False,False,False,0,False,0,False,9.900000000000034,4.22909205152372,0.033062330623306234,1,0,[1.],0.0,0.0,1.0166666666666666,1
1623,H31036,H,297.7,307.6,1538,38.3,63,0,138051.0,0.0606992,False,False,False,False,0,False,0,False,9.900000000000034,6.168750654518798,0.04093567251461988,1,0,[1.],0.0,0.0,1.05,0
1624,L48803,L,297.7,307.6,1921,22.9,68,0,138052.0,0.011171154,False,False,False,False,0,False,0,False,9.900000000000034,4.606859357000732,0.03537981269510926,1,0,[1.],0.0,0.0,1.1333333333333333,1
1625,M16484,M,297.8,307.8,1310,57.9,70,0,138053.0,0.011257073,False,False,False,False,0,False,0,False,10.0,7.943135406848885,0.05339435545385202,1,0,[1.],0.0,0.0,1.1666666666666667,2
1626,L48805,L,297.9,307.8,1365,46.9,73,0,138054.0,0.157042882,False,False,False,False,0,False,0,False,9.900000000000034,6.7042098649073205,0.053440702781844804,1,0,[1.],0.0,0.0,1.2166666666666666,1
1627,M16486,M,297.9,307.8,1303,59.3,75,0,138055.0,0.005812588,False,False,False,False,0,False,0,False,9.900000000000034,8.091726882396062,0.057515337423312884,1,0,[1.],0.0,0.0,1.25,2
1628,L48807,L,297.9,307.8,1499,37.5,78,0,138056.0,0.005844984,False,False,False,False,0,False,0,False,9.900000000000034,5.886742067232171,0.052,1,0,[1.],0.0,0.0,1.3,1
1629,L48808,L,297.9,307.8,1451,38.2,80,0,138057.0,0.004201497,False,False,False,False,0,False,0,False,9.900000000000034,5.8046078123363705,0.05509641873278237,1,0,[1.],0.0,0.0,1.3333333333333333,1
1630,M16489,M,297.9,307.9,1336,54.4,82,0,138058.0,0.022505215,False,False,False,False,0,False,0,False,10.0,7.611100638810346,0.061331338818249814,1,0,[1.],0.0,0.0,1.3666666666666667,2
1631,L48810,L,297.9,307.9,1412,44.5,85,0,138059.0,0.043240257,False,False,False,False,0,False,0,False,10.0,6.580165462352078,0.060155697098372256,1,0,[1.],0.0,0.0,1.4166666666666667,1
1632,L48811,L,298.0,308.0,1433,39.2,87,0,138060.0,0.008930288,False,False,False,False,0,False,0,False,10.0,5.88266834223479,0.060669456066945605,1,0,[1.],0.0,0.0,1.45,1
1633,L48812,L,297.9,307.9,1426,43.6,89,0,138061.0,0.006300054,False,False,False,False,0,False,0,False,10.0,6.511006388103466,0.06236860546601261,1,0,[1.],0.0,0.0,1.4833333333333334,1
1634,L48813,L,297.9,307.9,1476,45.2,91,0,138062.0,0.013721731,False,False,False,False,0,False,0,False,10.0,6.986616399622997,0.061611374407582936,1,0,[1.],0.0,0.0,1.5166666666666666,1
1635,H31048,H,297.9,307.9,1406,58.5,93,0,138063.0,0.00810168,False,False,False,False,0,False,0,False,10.0,8.613572101790764,0.06609808102345416,1,0,[1.],0.0,0.0,1.55,0
1636,L48815,L,297.8,307.8,1383,56.5,98,0,138064.0,0.006007746,False,False,False,False,0,False,0,False,10.0,8.183003455859252,0.0708092485549133,1,0,[1.],0.0,0.0,1.6333333333333333,1
1637,L48816,L,297.9,307.8,1505,37.3,100,0,138065.0,0.036668707,False,False,False,False,0,False,0,False,9.900000000000034,5.8787831186511665,0.06640106241699867,1,0,[1.],0.0,0.0,1.6666666666666667,1
1638,L48817,L,297.9,307.8,1665,33.9,102,0,138066.0,0.012168747,False,False,False,False,0,False,0,False,9.900000000000034,5.910933081998115,0.061224489795918366,1,0,[1.],0.0,0.0,1.7,1
1639,L48818,L,297.9,307.8,1397,45.0,104,0,138067.0,0.009408946,False,False,False,False,0,False,0,False,9.900000000000034,6.583411875589067,0.07439198855507868,1,0,[1.],0.0,0.0,1.7333333333333334,1
1640,M16499,M,297.9,307.8,1450,43.5,106,0,138068.0,0.006394664,False,False,False,False,0,False,0,False,9.900000000000034,6.605403707194471,0.07305306685044796,1,0,[1.],0.0,0.0,1.7666666666666666,2
1641,L48820,L,298.0,307.8,1567,36.4,109,0,138069.0,0.004494668,False,False,False,False,0,False,0,False,9.800000000000011,5.9732746884490515,0.06951530612244898,1,0,[1.],0.0,0.0,1.8166666666666667,1
1642,M16501,M,298.0,308.0,1555,37.0,111,0,138070.0,0.006833086,False,False,False,False,0,False,0,False,10.0,6.025238244842392,0.07133676092544987,1,0,[1.],0.0,0.0,1.85,2
1643,H31056,H,298.0,307.8,1588,35.4,114,0,138071.0,0.005351565,False,False,False,False,0,False,0,False,9.800000000000011,5.887024819352812,0.07174323473882946,1,0,[1.],0.0,0.0,1.9,0
1644,L48823,L,298.0,307.8,1453,37.7,119,0,138072.0,0.016163434,False,False,False,False,0,False,0,False,9.800000000000011,5.736527385066499,0.08184319119669876,1,0,[1.],0.0,0.0,1.9833333333333334,1
1645,L48824,L,298.0,307.8,1622,33.3,121,0,138073.0,0.005690878,False,False,False,False,0,False,0,False,9.800000000000011,5.65636192271442,0.07455329636475662,1,0,[1.],0.0,0.0,2.0166666666666666,1
1646,L48825,L,297.9,307.8,1538,38.5,123,0,138074.0,0.007991317,False,False,False,False,0,False,0,False,9.900000000000034,6.200963451670332,0.07992202729044834,1,0,[1.],0.0,0.0,2.05,1
1647,M16506,M,297.9,307.7,1527,42.8,125,0,138075.0,0.009931026,False,False,False,False,0,False,0,False,9.800000000000011,6.844234998429155,0.08180628272251309,1,0,[1.],0.0,0.0,2.0833333333333335,2
1648,L48827,L,297.8,307.8,1761,28.9,128,0,138076.0,0.007650353,False,False,False,False,0,False,0,False,10.0,5.329657555765001,0.07264472190692395,1,0,[1.],0.0,0.0,2.1333333333333333,1
1649,L48828,L,297.9,307.8,1373,50.2,130,0,138077.0,0.004598974,False,False,False,False,0,False,0,False,9.900000000000034,7.217991412713373,0.09461426491994178,1,0,[1.],0.0,0.0,2.1666666666666665,1
1650,H31063,H,298.0,307.9,1482,37.8,132,0,138078.0,0.00520626,False,False,False,False,0,False,0,False,9.899999999999977,5.866540999057492,0.08900876601483479,1,0,[1.],0.0,0.0,2.2,0
1651,M16510,M,298.0,307.9,1417,51.0,137,0,138079.0,0.007600908,False,False,False,False,0,False,0,False,9.899999999999977,7.568017593465284,0.09661495063469676,1,0,[1.],0.0,0.0,2.283333333333333,2
1652,L48831,L,298.0,307.8,1414,51.7,140,0,138080.0,0.022243684,False,False,False,False,0,False,0,False,9.800000000000011,7.655649806262436,0.0989399293286219,1,0,[1.],0.0,0.0,2.3333333333333335,1
1653,H31066,H,297.9,307.8,1635,34.0,142,0,138081.0,0.005044561,False,False,False,False,0,False,0,False,9.900000000000034,5.821551994973295,0.08679706601466992,1,0,[1.],0.0,0.0,2.3666666666666667,0
1654,L48833,L,298.0,307.8,1386,57.3,147,0,138082.0,0.007297946,False,False,False,False,0,False,0,False,9.800000000000011,8.316870876531574,0.10598413842826243,1,0,[1.],0.0,0.0,2.45,1
1655,L48834,L,298.2,308.1,1379,62.3,149,0,138083.0,0.004543799,False,False,False,False,0,False,0,False,9.900000000000034,8.996931615876008,0.10797101449275362,1,0,[1.],0.0,0.0,2.4833333333333334,1
1656,M16515,M,298.2,308.0,1577,35.9,151,0,138084.0,0.008329594,False,False,False,False,0,False,0,False,9.800000000000011,5.928819771703843,0.09569074778200254,1,0,[1.],0.0,0.0,2.5166666666666666,2
1657,L48836,L,298.2,308.1,1532,42.5,154,0,138085.0,0.004552626,False,False,False,False,0,False,0,False,9.900000000000034,6.818515027751597,0.1004566210045662,1,0,[1.],0.0,0.0,2.566666666666667,1
1658,M16517,M,298.1,308.0,1374,48.8,156,0,138086.0,0.004969359,False,False,False,False,0,False,0,False,9.899999999999977,7.021803330191643,0.11345454545454546,1,0,[0.],0.0,0.0,2.6,2
1659,H31072,H,298.1,308.0,1570,35.3,159,0,138087.0,0.009792945,False,False,False,False,0,False,0,False,9.899999999999977,5.803853806681327,0.10120942075111394,1,0,[1.],0.0,0.0,2.65,0
1660,L48839,L,298.1,308.0,1697,31.0,164,0,138088.0,0.011156301,False,False,False,False,0,False,0,False,9.899999999999977,5.509163263168918,0.09658421672555949,1,0,[1.],0.0,0.0,2.7333333333333334,1
1661,L48840,L,298.2,308.0,1499,44.1,166,0,138089.0,0.114872903,False,False,False,False,0,False,0,False,9.800000000000011,6.922808671065034,0.11066666666666666,1,0,[1.],0.0,0.0,2.7666666666666666,1
1662,M16521,M,298.2,308.0,1411,47.2,168,0,138090.0,0.004726732,False,False,False,False,0,False,0,False,9.800000000000011,6.974468530736202,0.11898016997167139,1,0,[1.],0.0,0.0,2.8,2
1663,H31076,H,298.2,307.9,1462,45.5,171,0,138091.0,0.009746983,False,False,False,False,0,False,0,False,9.699999999999989,6.966279191538381,0.11688311688311688,1,0,[1.],0.0,0.0,2.85,0
1664,M16523,M,298.1,307.9,1759,28.6,176,0,138092.0,0.007229166,False,False,False,False,0,False,0,False,9.799999999999955,5.2683422347889834,0.1,1,0,[1.],0.0,0.0,2.933333333333333,2
1665,L48844,L,298.2,308.0,1535,38.0,179,0,138093.0,0.004612628,False,False,False,False,0,False,0,False,9.800000000000011,6.108493035919992,0.11653645833333333,1,0,[1.],0.0,0.0,2.9833333333333334,1
1666,H31079,H,298.2,307.9,1491,39.7,181,0,138094.0,0.051963417,False,False,False,False,0,False,0,False,9.699999999999989,6.198837574615143,0.12131367292225201,1,0,[1.],0.0,0.0,3.0166666666666666,0
1667,L48846,L,298.2,307.9,1551,36.0,186,0,138095.0,0.005214139,False,False,False,False,0,False,0,False,9.699999999999989,5.847313854853911,0.11984536082474227,1,0,[1.],0.0,0.0,3.1,1
1668,L48847,L,298.2,307.9,1769,27.2,188,0,138096.0,0.005214612,False,False,False,False,0,False,0,False,9.699999999999989,5.038936014242329,0.10621468926553672,1,0,[1.],0.0,0.0,3.1333333333333333,1
1669,L48848,L,298.2,307.9,1551,34.1,190,0,138097.0,0.010854099,False,False,False,False,0,False,0,False,9.699999999999989,5.538705623625511,0.12242268041237113,1,0,[1.],0.0,0.0,3.1666666666666665,1
1670,L48849,L,298.2,307.9,1544,31.4,192,0,138098.0,0.007008262,False,False,False,False,0,False,0,False,9.699999999999989,5.077138967431145,0.12427184466019417,1,0,[1.],0.0,0.0,3.2,1
1671,L48850,L,298.2,307.8,1528,31.1,194,0,138099.0,0.006421061,False,False,False,False,0,False,0,False,9.600000000000023,4.976521101686041,0.12688031393067364,1,0,[1.],0.0,0.0,3.2333333333333334,1
1672,L48851,L,298.1,307.9,1614,35.8,196,0,138100.0,0.028725693,False,False,False,False,0,False,0,False,9.799999999999955,6.051021049324536,0.12136222910216718,1,0,[1.],0.0,0.0,3.2666666666666666,1
1673,L48852,L,298.1,307.8,1432,49.8,198,0,138101.0,0.044783454,False,False,False,False,0,False,0,False,9.699999999999989,7.468174677976751,0.13817166782972784,1,0,[1.],0.0,0.0,3.3,1
1674,M16533,M,298.1,307.8,1384,43.7,200,0,138102.0,0.031689234,False,False,False,False,0,False,0,False,9.699999999999989,6.333731280762384,0.1444043321299639,1,0,[1.],0.0,0.0,3.3333333333333335,2
1675,L48854,L,298.1,307.8,1540,37.8,203,0,138103.0,0.008626961,False,False,False,False,0,False,0,False,9.699999999999989,6.096135721017907,0.1317326411421155,1,0,[1.],0.0,0.0,3.3833333333333333,1
1676,L48855,L,298.0,307.7,1407,43.9,205,0,138104.0,0.007223057,False,False,False,False,0,False,0,False,9.699999999999989,6.468457430097392,0.1455965909090909,1,0,[1.],0.0,0.0,3.4166666666666665,1
1677,H31090,H,297.9,307.6,1418,43.0,207,0,138105.0,0.009316674,False,False,False,False,0,False,0,False,9.700000000000045,6.385380668132789,0.14587737843551796,1,0,[1.],0.0,0.0,3.45,0
1678,M16537,M,297.9,307.5,1647,30.8,212,0,138106.0,0.203828097,False,False,False,False,0,False,0,False,9.600000000000023,5.312346842601319,0.12864077669902912,1,0,[1.],0.0,0.0,3.533333333333333,2
1679,L48858,L,298.0,307.5,1644,32.8,215,0,138107.0,0.02295415,False,False,False,False,0,False,0,False,9.5,5.646999685830977,0.13069908814589665,1,0,[1.],0.0,0.0,3.5833333333333335,1
1680,L48859,L,298.0,307.5,1792,27.9,217,0,138108.0,0.006038863,False,False,False,False,0,False,0,False,9.5,5.235815268614514,0.12102621305075292,1,0,[1.],0.0,0.0,3.6166666666666667,1
1681,M16540,M,297.9,307.4,1610,34.6,219,0,138109.0,0.027888069,False,False,False,False,0,False,0,False,9.5,5.83369986386009,0.13594040968342644,1,0,[1.],0.0,0.0,3.65,2
1682,M16541,M,297.8,307.3,1804,26.0,222,0,138110.0,0.004389619,False,False,False,False,0,False,0,False,9.5,4.911927950570741,0.12299168975069252,1,0,[1.],0.0,0.0,3.7,2
1683,H31096,H,297.9,307.4,1604,36.1,225,1,138111.0,0.003365577,False,False,False,False,0,False,1,False,9.5,6.063922923866373,0.14018691588785046,1,0,[1.],0.0,0.0,3.75,0
1684,M16543,M,297.9,307.4,1403,52.8,0,0,138112.0,0.008781949,False,False,False,False,0,False,0,False,9.5,7.757712849513037,0.0,1,0,[1.],0.0,0.0,0.0,2
1685,L48864,L,297.8,307.3,1438,44.5,3,0,138113.0,0.036621196,False,False,False,False,0,False,0,False,9.5,6.701329982197088,0.0020847810979847115,1,0,[1.],0.0,0.0,0.05,1
1686,L48865,L,297.9,307.3,1824,26.3,5,0,138114.0,0.006901105,False,False,False,False,0,False,0,False,9.400000000000034,5.0236883443292495,0.0027397260273972603,1,0,[1.],0.0,0.0,0.08333333333333333,1
1687,H31100,H,297.9,307.3,1663,28.7,7,0,138115.0,0.003708951,False,False,False,False,0,False,0,False,9.400000000000034,4.998230181170803,0.004206730769230769,1,0,[1.],0.0,0.0,0.11666666666666667,0
1688,L48867,L,297.9,307.3,1502,36.7,12,0,138116.0,0.022390512,False,False,False,False,0,False,0,False,9.400000000000034,5.772688239606242,0.007984031936127744,1,0,[1.],0.0,0.0,0.2,1
1689,L48868,L,297.9,307.4,1606,35.5,14,0,138117.0,0.004696991,False,False,False,False,0,False,0,False,9.5,5.970572834851817,0.008711885500933417,1,0,[1.],0.0,0.0,0.23333333333333334,1
1690,L48869,L,297.9,307.5,1561,37.7,16,0,138118.0,0.005941693,False,False,False,False,0,False,0,False,9.600000000000023,6.162917582992984,0.010243277848911651,1,0,[1.],0.0,0.0,0.26666666666666666,1
1691,M16550,M,297.9,307.4,1435,42.9,18,0,138119.0,0.005004558,False,False,False,False,0,False,0,False,9.5,6.446905435124097,0.012534818941504178,1,0,[1.],0.0,0.0,0.3,2
1692,L48871,L,297.9,307.5,1602,38.3,21,0,138120.0,0.029433458,False,False,False,False,0,False,0,False,9.600000000000023,6.425447690857681,0.013100436681222707,1,0,[1.],0.0,0.0,0.35,1
1693,M16552,M,298.1,307.6,1764,27.7,23,0,138121.0,0.052476558,False,False,False,False,0,False,0,False,9.5,5.117059377945334,0.013031161473087818,1,0,[1.],0.0,0.0,0.38333333333333336,2
1694,H31107,H,298.0,307.5,1683,27.8,26,0,138122.0,0.012765595,False,False,False,False,0,False,0,False,9.5,4.89971724787936,0.015439429928741092,1,0,[1.],0.0,0.0,0.43333333333333335,0
1695,L48874,L,298.0,307.5,1618,35.2,31,0,138123.0,0.050911517,False,False,False,False,0,False,0,False,9.5,5.964352288197718,0.019147621988882025,1,0,[1.],0.0,0.0,0.5166666666666667,1
1696,L48875,L,298.0,307.6,1509,41.6,33,0,138124.0,0.006547427,False,False,False,False,0,False,0,False,9.600000000000023,6.57392397109645,0.02185430463576159,1,0,[1.],0.0,0.0,0.55,1
1697,L48876,L,297.9,307.6,1550,39.0,35,0,138125.0,0.029154829,False,False,False,False,0,False,0,False,9.700000000000045,6.330505812126924,0.02256608639587363,1,0,[1.],0.0,0.0,0.5833333333333334,1
1698,M16557,M,297.9,307.6,1519,44.0,37,0,138126.0,0.011933097,False,False,False,False,0,False,0,False,9.700000000000045,6.999266938946486,0.024342105263157894,1,0,[1.],0.0,0.0,0.6166666666666667,2
1699,L48878,L,297.9,307.6,1481,38.0,40,0,138127.0,0.006315674,False,False,False,False,0,False,0,False,9.700000000000045,5.893601424232904,0.02699055330634278,1,0,[1.],0.0,0.0,0.6666666666666666,1
1700,L48879,L,298.1,307.7,1289,48.3,42,0,138128.0,0.012008294,False,False,False,False,0,False,0,False,9.599999999999966,6.519918316054037,0.03255813953488372,1,0,[1.],0.0,0.0,0.7,1
1701,M16560,M,298.0,307.6,1844,23.8,44,0,138129.0,0.004545753,False,False,False,False,0,False,0,False,9.600000000000023,4.59599958110797,0.023848238482384824,1,0,[1.],0.0,0.0,0.7333333333333333,2
1702,L48881,L,298.0,307.7,1479,42.5,47,0,138130.0,0.028022819,False,False,False,False,0,False,0,False,9.699999999999989,6.582626453031731,0.03175675675675676,1,0,[1.],0.0,0.0,0.7833333333333333,1
1703,L48882,L,298.0,307.7,1430,47.3,49,0,138131.0,0.011329906,False,False,False,False,0,False,0,False,9.699999999999989,7.083359514085244,0.03424178895877009,1,0,[1.],0.0,0.0,0.8166666666666667,1
1704,M16563,M,298.1,307.8,1636,36.7,51,0,138132.0,0.005022855,False,False,False,False,0,False,0,False,9.699999999999989,6.287695046601739,0.031154551007941355,1,0,[0.],0.0,0.0,0.85,2
1705,M16564,M,298.1,307.8,1503,44.7,54,0,138133.0,0.004859165,False,False,False,False,0,False,0,False,9.699999999999989,7.035721017907635,0.03590425531914894,1,0,[1.],0.0,0.0,0.9,2
1706,M16565,M,298.1,307.8,1608,32.6,57,0,138134.0,0.04038972,False,False,False,False,0,False,0,False,9.699999999999989,5.489663839145461,0.035425730267246734,1,0,[1.],0.0,0.0,0.95,2
1707,L48886,L,298.2,307.8,1521,42.9,60,0,138135.0,0.006770917,False,False,False,False,0,False,0,False,9.600000000000023,6.833270499528747,0.03942181340341656,1,0,[1.],0.0,0.0,1.0,1
1708,L48887,L,298.2,307.8,1439,41.6,62,0,138136.0,0.0029508,False,False,False,False,0,False,0,False,9.600000000000023,6.268970572834852,0.043055555555555555,1,0,[1.],0.0,0.0,1.0333333333333334,1
1709,L48888,L,298.2,307.8,1627,31.5,64,0,138137.0,0.008339201,False,False,False,False,0,False,0,False,9.600000000000023,5.367106503298775,0.03931203931203931,1,0,[1.],0.0,0.0,1.0666666666666667,1
1710,L48889,L,298.2,307.8,1749,26.1,66,0,138138.0,0.005264179,False,False,False,False,0,False,0,False,9.600000000000023,4.780490103675778,0.037714285714285714,1,0,[1.],0.0,0.0,1.1,1
1711,L48890,L,298.2,307.8,1530,35.9,68,0,138139.0,0.007157075,False,False,False,False,0,False,0,False,9.600000000000023,5.752120640904807,0.04441541476159373,1,0,[1.],0.0,0.0,1.1333333333333333,1
1712,L48891,L,298.2,307.8,1355,51.3,70,0,138140.0,0.014128332,False,False,False,False,0,False,0,False,9.600000000000023,7.2794533459000945,0.051622418879056046,1,0,[1.],0.0,0.0,1.1666666666666667,1
1713,L48892,L,298.3,307.9,1551,33.8,72,0,138141.0,0.010538403,False,False,False,False,0,False,0,False,9.599999999999966,5.489978008168394,0.04639175257731959,1,0,[1.],0.0,0.0,1.2,1
1714,L48893,L,298.2,307.8,1515,46.7,74,0,138142.0,0.004571981,False,False,False,False,0,False,0,False,9.600000000000023,7.409205152371976,0.048812664907651716,1,0,[1.],0.0,0.0,1.2333333333333334,1
1715,L48894,L,298.2,307.8,1388,48.6,76,0,138143.0,0.004363713,False,False,False,False,0,False,0,False,9.600000000000023,7.064278982092366,0.054715622750179986,1,0,[1.],0.0,0.0,1.2666666666666666,1
1716,L48895,L,298.2,307.8,1585,34.6,78,0,138144.0,0.005319317,False,False,False,False,0,False,0,False,9.600000000000023,5.743114462247355,0.04918032786885246,1,0,[1.],0.0,0.0,1.3,1
1717,L48896,L,298.1,307.7,1523,37.7,80,0,138145.0,0.005866339,False,False,False,False,0,False,0,False,9.599999999999966,6.012891402241073,0.05249343832020997,1,0,[1.],0.0,0.0,1.3333333333333333,1
1718,L48897,L,298.2,307.6,1369,54.5,82,0,138146.0,0.006123207,False,False,False,False,0,False,0,False,9.400000000000034,7.813435961880825,0.059854014598540145,1,0,[1.],0.0,0.0,1.3666666666666667,1
1719,M16578,M,298.2,307.7,1681,31.0,84,0,138147.0,0.003821833,False,False,False,False,0,False,0,False,9.5,5.457220651377107,0.04994054696789536,1,0,[1.],0.0,0.0,1.4,2
1720,L48899,L,298.2,307.7,1503,38.3,87,0,138148.0,0.039624033,False,False,False,False,0,False,0,False,9.5,6.0283694627709705,0.05784574468085106,1,0,[1.],0.0,0.0,1.45,1
1721,L48900,L,298.2,307.7,1459,44.5,89,0,138149.0,0.037041903,False,False,False,False,0,False,0,False,9.5,6.799193632841135,0.06095890410958904,1,0,[1.],0.0,0.0,1.4833333333333334,1
1722,L48901,L,298.2,307.7,1688,32.4,91,0,138150.0,0.005725519,False,False,False,False,0,False,0,False,9.5,5.7274269557021675,0.053878034339846066,1,0,[1.],0.0,0.0,1.5166666666666666,1
1723,M16582,M,298.2,307.7,1952,21.6,93,0,138151.0,0.026949526,False,False,False,False,0,False,0,False,9.5,4.41545711592837,0.047619047619047616,1,0,[1.],0.0,0.0,1.55,2
1724,L48903,L,298.2,307.8,2029,19.9,96,0,138152.0,0.073955148,False,False,False,False,0,False,0,False,9.600000000000023,4.228411351974029,0.04729064039408867,1,0,[1.],0.0,0.0,1.6,1
1725,M16584,M,298.3,307.8,1457,52.5,98,0,138153.0,0.004025774,False,False,False,False,0,False,0,False,9.5,8.0105246622683,0.06721536351165981,1,0,[1.],0.0,0.0,1.6333333333333333,2
1726,M16585,M,298.3,307.8,1392,50.4,101,0,138154.0,0.151222829,False,False,False,False,0,False,0,False,9.5,7.347031102733271,0.07250538406317301,1,0,[1.],0.0,0.0,1.6833333333333333,2
1727,L48906,L,298.3,307.8,1906,22.1,104,0,138155.0,0.005129284,False,False,False,False,0,False,0,False,9.5,4.411205361817992,0.054535920293654956,1,0,[1.],0.0,0.0,1.7333333333333334,1
1728,M16587,M,298.3,307.7,1602,33.4,106,0,138156.0,0.006258826,False,False,False,False,0,False,0,False,9.399999999999977,5.603393025447691,0.066126013724267,1,0,[1.],0.0,0.0,1.7666666666666666,2
1729,L48908,L,298.3,307.7,1465,49.4,109,0,138157.0,0.004661843,False,False,False,False,0,False,0,False,9.399999999999977,7.5789087862603415,0.07435197817189632,1,0,[1.],0.0,0.0,1.8166666666666667,1
1730,M16589,M,298.3,307.7,1439,43.8,111,0,138158.0,0.00588262,False,False,False,False,0,False,0,False,9.399999999999977,6.600502670436694,0.07708333333333334,1,0,[1.],0.0,0.0,1.85,2
1731,M16590,M,298.3,307.8,1330,55.4,114,0,138159.0,0.005973714,False,False,False,False,0,False,0,False,9.5,7.716200649282648,0.08564988730277986,1,0,[1.],0.0,0.0,1.9,2
1732,M16591,M,298.3,307.9,1485,42.0,117,0,138160.0,0.007598831,False,False,False,False,0,False,0,False,9.599999999999966,6.531573986804901,0.07873485868102288,1,0,[0.],0.0,0.0,1.95,2
1733,H31146,H,298.4,307.9,1700,28.2,120,0,138161.0,0.007697218,False,False,False,False,0,False,0,False,9.5,5.020420986490732,0.07054673721340388,1,0,[1.],0.0,0.0,2.0,0
1734,L48913,L,298.4,308.0,1515,42.8,125,0,138162.0,0.009838016,False,False,False,False,0,False,0,False,9.600000000000023,6.790449261702795,0.08245382585751979,1,0,[1.],0.0,0.0,2.0833333333333335,1
1735,M16594,M,298.5,308.1,1501,39.2,127,0,138163.0,0.004393892,False,False,False,False,0,False,0,False,9.600000000000023,6.161817991412714,0.08455392809587217,1,0,[1.],0.0,0.0,2.1166666666666667,2
